xt,yt,xf,yf
0.0,1.2504361342168905e-05,0.0,(-0.004741792597578353+0j)
5e-06,0.03141822618652548,16.668055671305943,(0.004663931388814812+0.0029112066622538355j)
1e-05,0.0628688235612413,33.336111342611886,(-0.0010013779606233937-0.0031637877812887155j)
1.5e-05,0.09427524359728988,50.00416701391783,(-0.004735736803889947+0.004053935076923143j)
2e-05,0.12563886092766224,66.67222268522377,(0.005290946311295888-0.005022657766017458j)
2.5e-05,0.15709163254314043,83.34027835652972,(0.0019882390017513783+0.004336064230253678j)
3e-05,0.18817478049959402,100.00833402783566,(-0.010376204768092426-0.002236023967091806j)
3.5e-05,0.21880081924113548,116.6763896991416,(0.008331853075732708-0.0018552052057322181j)
4e-05,0.24932798447462098,133.34444537044754,(0.0004924428801255647+0.004457180287277388j)
4.5e-05,0.27963134324991484,150.0125010417535,(-0.005775367629601827-0.002383659412997191j)
5e-05,0.31002332466573296,166.68055671305945,(0.00579684840364993-0.0012917697674438584j)
5.5e-05,0.33981884218061936,183.34861238436537,(-0.002694085570723254+0.0002596158610398869j)
6e-05,0.3690689347885175,200.01666805567132,(-0.0009727169903898636+0.0023562460590487197j)
6.5e-05,0.39826204685282474,216.68472372697727,(0.0016850550649209406-0.0016728213035975173j)
7e-05,0.4268305208732812,233.3527793982832,(5.43798652534273e-05+0.001374000783657805j)
7.5e-05,0.4550593979693065,250.02083506958914,(0.003439240222535393-0.0031364131356701646j)
8e-05,0.4827813926964438,266.6888907408951,(-0.009046178886155342+0.005040392964242982j)
8.5e-05,0.510257499607747,283.356946412201,(0.006770667739144709-0.006784801475811552j)
9e-05,0.5367726971619534,300.025002083507,(0.0024149401589687943+0.0072678812514027176j)
9.5e-05,0.563223275001047,316.6930577548129,(-0.011262821853822842-0.0068443458348260745j)
0.0001,0.5888416286845131,333.3611134261189,(0.011119969390155166+0.005732736110973936j)
0.000105,0.6138006693987486,350.0291690974248,(-0.0030285805384041697-0.0028335356688137694j)
0.00011,0.6382624848277615,366.69722476873073,(-0.001492943376253111-0.0019573713702149905j)
0.000115,0.6621077509384149,383.3652804400367,(0.0028721497483094253+0.0028069380433554526j)
0.00012,0.6854718991978115,400.03333611134263,(-0.006124251608298978-0.00025606252464333067j)
0.000125,0.7077031467851504,416.70139178264856,(0.005966851757161448-0.001184500077474436j)
0.00013,0.7295916018583214,433.36944745395454,(-0.0038362357136268515-0.00018032398141382133j)
0.000135,0.7506203350207585,450.03750312526046,(0.0038029435844240665+0.0023604674637567324j)
0.00014,0.770998161894065,466.7055587965664,(-0.0026015261966078566-0.002157111504385578j)
0.000145,0.7905058909819743,483.37361446787236,(-0.0012263739833588846-0.0015716425418784707j)
0.00015,0.8091205541817967,500.0416701391783,(0.005204925053281832+0.004327205108160911j)
0.000155,0.8271180610798636,516.7097258104842,(-0.005485072208132719-0.003340192094650203j)
0.00016,0.8443573528951784,533.3777814817902,(0.0023409886443969082+0.000481500193043544j)
0.000165,0.8605208511958375,550.0458371530962,(0.001130765789656379-0.0030669766005995435j)
0.00017,0.8762636915993363,566.713892824402,(-0.0012103194094431947+0.007936267786821993j)
0.000175,0.8907155870995694,583.381948495708,(-0.0043394645169721495-0.007560327866392491j)
0.00018,0.9046110827500096,600.050004167014,(0.010078018540053992+0.0019988842460811895j)
0.000185,0.917237074266126,616.7180598383198,(-0.010457794979558826+0.0005061542942979003j)
0.00019,0.9293913500287567,633.3861155096258,(0.0027946732241053603+0.0008030057190162587j)
0.000195,0.9404476531830731,650.0541711809318,(0.0067551502967615334-0.0024572089919344905j)
0.0002,0.950263257624864,666.7222268522378,(-0.007091814876158241-0.000519964185269452j)
0.000205,0.959491309987486,683.3902825235436,(0.002982356171493305+0.002070771938547341j)
0.00021,0.9679741458892708,700.0583381948496,(-0.002108482315770547-0.002449600647373367j)
0.000215,0.9751770273463225,716.7263938661556,(0.003453768626184586-0.0005606113977908693j)
0.00022,0.9815099109163872,733.3944495374615,(-0.003891011592008378+0.0027723739651766208j)
0.000225,0.9868759636935094,750.0625052087674,(-0.0008712500222502954-0.002787493839789332j)
0.00023,0.9913557030969036,766.7305608800734,(0.006130653862877591+0.0005868270062263951j)
0.000235,0.994916480918899,783.3986165513793,(-0.0035769441736666725+0.0005132353782202103j)
0.00024,0.9970800908947491,800.0666722226853,(-0.002157710406370772-0.005153216850903358j)
0.000245,0.9984942370986357,816.7347278939912,(0.003909672476732854+0.004252976105688564j)
0.00025,0.9990113427872516,833.4027835652971,(-0.0008204888232730932-0.001488038924384947j)
0.000255,0.998752648978548,850.0708392366031,(-0.003840512112083875-0.0037138000392564065j)
0.00026,0.9971627021125136,866.7388949079091,(0.0031270592171957724-1.5466363323503665e-06j)
0.000265,0.9947567488684428,883.4069505792149,(0.001243369157073627-0.0008244709516838855j)
0.00027,0.9912594215830948,900.0750062505209,(-0.002522999800430618-0.002946471282788508j)
0.000275,0.9867552576060081,916.7430619218269,(0.0014262953432983374-0.0028920418355681053j)
0.00028,0.9814308132087576,933.4111175931328,(0.0024352052861532783-0.0024467173437837967j)
0.000285,0.9752127804528872,950.0791732644387,(-0.006568269612629064-0.0007579171778041377j)
0.00029,0.9679371444949123,966.7472289357447,(-0.12191835131029907-240.09127514168296j)
0.000295,0.9596287738016761,983.4152846070507,(0.39362049248023606+1500.0058947280738j)
0.0003,0.9504032989606798,1000.0833402783566,(-0.0010503985851741684-2519.7873057140605j)
0.000305,0.9403945254113719,1016.7513959496625,(-0.39323713442920294+1500.0099222081258j)
0.00031,0.9290177351082963,1033.4194516209684,(0.1239857113118841-240.0945242930192j)
0.000315,0.9172517749650736,1050.0875072922745,(0.009020842968478184-0.0008137510778843644j)
0.00032,0.9043474450485187,1066.7555629635804,(-0.011767486147651737-0.0027299580741062097j)
0.000325,0.890787374479661,1083.4236186348862,(0.006034456714417104+0.000355619480566846j)
0.00033,0.8762640134679607,1100.0916743061923,(-0.0024324208374592385-0.006191408604779583j)
0.000335,0.8607624123458271,1116.7597299774982,(0.0021890658717934604+0.0013565732285338063j)
0.00034,0.8444765050774115,1133.427785648804,(0.0025175567591295307-0.0036417344789511598j)
0.000345,0.8272604428573797,1150.0958413201101,(-0.006248049507658115+0.0003170909268193085j)
0.00035,0.809079816335047,1166.763896991416,(0.005005160017395113-0.001142893524319217j)
0.000355,0.7904720778130089,1183.4319526627219,(-0.0049009223704256+0.0005683679048975778j)
0.00036,0.7708908511791753,1200.100008334028,(0.005646802497500337-0.00414855181689604j)
0.000365,0.7506116984828802,1216.7680640053338,(-0.004802155505179931+0.0035432724647875818j)
0.00037,0.7296567024098549,1233.4361196766397,(0.0018860506336509366-0.002884147796184921j)
0.000375,0.7077341029348602,1250.1041753479458,(0.0038520834507267416+0.0005483545811837964j)
0.00038,0.6852259301160148,1266.7722310192516,(-0.006194954467343626-0.002621351552245152j)
0.000385,0.6620950785609949,1283.4402866905575,(0.0005462656121533484+0.004693988965307406j)
0.00039,0.6382937386828336,1300.1083423618636,(0.003955146522172388-0.007320258271596601j)
0.000395,0.6137287671426225,1316.7763980331695,(-0.0009159293438284408+0.0077937694532891075j)
0.0004,0.5889058728490467,1333.4444537044756,(-0.003144398995337809-0.007574422769987881j)
0.000405,0.5629393099421708,1350.1125093757814,(0.0020369099274784295+0.006531966257976766j)
0.00041,0.5367599170145918,1366.7805650470873,(0.0021958899746652547-0.006516817876236382j)
0.000415,0.5101062014634778,1383.4486207183934,(-0.004842729496981319+0.005078809919312678j)
0.00042,0.48281663712025913,1400.1166763896993,(0.005438808234225053-0.004109116286417913j)
0.000425,0.4550581691846126,1416.7847320610051,(-0.005367562663590169+0.00022405644549184853j)
0.00043,0.4268348322086865,1433.4527877323112,(0.0031090472962795007+0.004998273467910103j)
0.000435,0.3983347207566887,1450.120843403617,(0.0008701770263556702-0.006644461676340781j)
0.00044,0.3689079022137673,1466.788899074923,(-0.0030607513762124314+0.002931356369557761j)
0.000445,0.339692381325157,1483.456954746229,(0.0017654208880157458+0.001252678166584864j)
0.00045,0.3099452078212179,1500.125010417535,(0.0004985148697842017-0.0034116846485407566j)
0.000455,0.27982199602798663,1516.7930660888408,(0.00038303471856160625+0.0032108584179207193j)
0.00046,0.24954760479616322,1533.4611217601469,(-0.002433003760095156-0.0024163493930179887j)
0.000465,0.21886299909702422,1550.1291774314527,(0.004605945710260288-0.00177436277365816j)
0.00047,0.18785732580559206,1566.7972331027586,(-0.006618406736026969+0.003948890136535958j)
0.000475,0.15684904229570598,1583.4652887740647,(0.0027048199784552654-0.0037709163396280596j)
0.00048,0.12572852380103802,1600.1333444453705,(0.00493335674102219+0.004673635609124063j)
0.000485,0.09448458512394248,1616.8014001166764,(-0.0058177005008249166-0.0023224155607942374j)
0.00049,0.06296658097608417,1633.4694557879825,(0.0014697331051869767-0.00304557755896469j)
0.000495,0.03157696977538353,1650.1375114592884,(0.0030494491367043302+0.002968387995180622j)
0.0005,7.735643412719707e-06,1666.8055671305942,(-0.007115818773908541+0.0005792784886273915j)
0.000505,-0.03134753206492429,1683.4736228019003,(0.007112118960157092+0.00024390544904094764j)
0.00051,-0.062942799712,1700.1416784732062,(-0.004576037930860707-0.002249453094755825j)
0.000515,-0.09432193482376679,1716.809734144512,(0.003793776535787769-0.0057047918871237675j)
0.00052,-0.1257076013575255,1733.4777898158181,(-0.0035782166442007712+0.01509225463955904j)
0.000525,-0.15699255366194825,1750.145845487124,(0.000981273030514639-0.013680941394623298j)
0.00053,-0.1879462687693119,1766.8139011584299,(0.000848488416280887+0.006224366301841205j)
0.000535,-0.2190062408991371,1783.481956829736,(-0.0006585132712065202+0.0004953409287468987j)
0.00054,-0.24941554418482553,1800.1500125010418,(0.0015282099358086276-0.00199339590934342j)
0.000545,-0.2798360385074816,1816.8180681723477,(-0.002047736288642137-0.0006089398325807658j)
0.00055,-0.30990096155854435,1833.4861238436538,(0.0005840975153116393-0.0005230810634665978j)
0.000555,-0.33979023715231044,1850.1541795149597,(0.0018658226512020528+2.372601532052085e-06j)
0.00056,-0.3691752077035559,1866.8222351862655,(-0.003960127768630204+0.0037775342215480346j)
0.000565,-0.3980454626948867,1883.4902908575716,(0.006618671053371561-0.00400621137046505j)
0.00057,-0.4268348176835104,1900.1583465288775,(-0.007511329934472271+0.0003732533116776067j)
0.000575,-0.4549939977278299,1916.8264022001836,(0.007563715173493303+0.0026553191250693596j)
0.00058,-0.4828869288136842,1933.4944578714894,(-0.008166990579791492-0.0037602192076876405j)
0.000585,-0.5099932266939818,1950.1625135427953,(0.004557135214195623+0.0030773333021928057j)
0.00059,-0.5366390527978556,1966.8305692141014,(-0.0008239228553067227+1.163946009061223e-05j)
0.000595,-0.562971987372933,1983.4986248854073,(0.0010443381600133616-0.004228562280999719j)
0.0006,-0.5886208868335835,2000.1666805567131,(-0.00026789191849344355+0.007525982418318902j)
0.000605,-0.6138261139053651,2016.8347362280192,(-0.0034896217459550634-0.008706762686514623j)
0.00061,-0.6383347535234876,2033.502791899325,(0.0025967904455062216+0.008347010545029333j)
0.000615,-0.6620398428205095,2050.170847570631,(0.00356356604070812-0.008181635358355368j)
0.00062,-0.6852431834867628,2066.838903241937,(-0.004980843421321587+0.00549011147318735j)
0.000625,-0.7078978534554193,2083.5069589132427,(0.0016099000312210807-0.0018090201474490046j)
0.00063,-0.7294144612351011,2100.175014584549,(-0.0007244655600079459+0.0023688718853534596j)
0.000635,-0.7507233775956832,2116.843070255855,(0.002244030027976446-0.004995559342401833j)
0.00064,-0.7709186282971384,2133.5111259271607,(-0.002289667223771272+0.004317533906483338j)
0.000645,-0.790426066957751,2150.1791815984666,(0.0009998866862512119-0.0012513339188648062j)
0.00065,-0.809268276812648,2166.8472372697724,(0.001677190004704872-0.0018804093764159743j)
0.000655,-0.8271700471386516,2183.5152929410788,(-0.002784530829766367+0.0025006205704329637j)
0.00066,-0.8443542293064559,2200.1833486123846,(0.0002932364359033079-0.0016489247798877227j)
0.000665,-0.8607577159561224,2216.8514042836905,(0.0017192717132166043+0.0025647185918451685j)
0.00067,-0.8761603471846142,2233.5194599549964,(-0.003710435201834807-0.004064934228658719j)
